review_id,business_id,stars,user_local_stars,user_local_n,tourist_stars,t_n,business_stars,b_n,user_category_stars,user_cat_n,user_ambience_stars,user_ambience_n,user_good_for_stars,user_good_for_n,user_price_stars,user_price_n,business_city,user_id,user_city
_MXTwOgU7usTSQQK3909dw,L9UYbtAUOcfTgZFimehlXw,5,3.1875,16,3.1875,90,4.27683615819209,708,3.85069158953168,22394,3.33333333333333,12,3.51190476190476,20,3.1,10,Phoenix,9REDFmCtBSlFP01IJlTucg,Las Vegas
_nLhjtkG8AOpORRZYyZQ6w,vSf0pqvaLp5sVSjJPeOqqQ,5,3.6,10,3.6,662,3.62061855670103,970,3.65525027849223,48489,2.66666666666667,3,2.4375,8,4,3,Las Vegas,uGNAdweZFY9-uCNEvOXBMA,Charlotte
_nSfSHB_Ycb-BlxnGFd2BA,23SJEjfyU5gxY2chAKhgcw,3,3.46052631578947,152,3.46052631578947,178,3.4476386036961,487,3.6183230609776,7508,3.45333333333333,75,3.51339013998783,168,3.4125,80,Las Vegas,dqmXlUQyDh6d5U2_Zjb-Iw,Phoenix
_oAfKSj4uK6yItlyMyuTdg,Yin_BwfzTOdC8VY9ZD4K6w,3,3.34615384615385,26,3.34615384615385,133,4.22072072072072,222,3.82744293524137,10017,3.27272727272727,11,3.42222222222222,24,3.28571428571429,7,Las Vegas,VcIlVWhLQLlKoHfVhsA97w,Phoenix
_oeeZxmycORK1VIKTZLInw,WGNzivxscW54VZ2BfeLmmg,4,3.875,8,3.875,55,3.73529411764706,68,3.80152893189601,17814,3.71428571428571,7,4.4375,10,3.875,8,Las Vegas,88TKglDFYivf_WkZYCjVWg,Phoenix
_Ohp-EJeRG3IVpaYa7Q1KA,JokKtdXU7zXHcr20Lrk29A,4,3.9,20,3.9,341,4.31966527196653,1195,3.69902272610542,72350,3.75,8,3.92857142857143,20,3.77777777777778,9,Phoenix,_PfzyJIqUsn-X6q77ywjEQ,Charlotte
_paZAsKnM9-4oQh6Xn6t5A,TfTlOE6h9E9o34dEkw9L_w,5,3.70833333333333,72,3.70833333333333,40,3.59345794392523,214,3.67408685589897,51375,3.75510204081633,49,3.52380952380952,66,3.78048780487805,41,Phoenix,x-TIayVanlVseNsovE3Pnw,Las Vegas
_PjjIyk_1hkxF01DbiwmAA,NsnZ5GhagXBKrCOelxVQxw,5,3.72222222222222,18,3.72222222222222,957,3.98592592592593,1350,3.64428464520699,50853,3.72222222222222,0,3.9,14,3.72222222222222,0,Las Vegas,QQQ78Yom7_8m4jjWCPG6Cw,Phoenix
_PNHmhKNcdalXVvz1vOCDg,jOuERtVf7QePnK9ZcdH5XA,4,3.28571428571429,14,3.28571428571429,1321,3.89195678271309,1666,3.59511653094051,18302,3.5,8,1.7125,13,3.75,4,Las Vegas,xBejh2J752GEd7fdpMXP1A,Urbana-Champaign
_pNPVW2e90cowX4WacyjJg,3WZirVpghhNWTa4N2HU-xQ,4,3.53846153846154,13,3.53846153846154,29,3.84042553191489,94,3.6918660324824,63549,3.28571428571429,7,3.46666666666667,13,3.5,8,Charlotte,ynGxw3zZqAjahVou563zXQ,Phoenix
_PYSPIjsf_KK0tp0h5s56g,jOuERtVf7QePnK9ZcdH5XA,2,4.19230769230769,26,4.19230769230769,1321,3.89195678271309,1666,3.59511653094051,18302,4.30769230769231,13,4.60267857142857,25,4.1,10,Las Vegas,IPoPpCbqhAjzgrR8U9GV9g,Phoenix
_pYsQ7YaXBd144VQZ9Ee3A,vgXE1I7c9ElcfYyZfQiN1Q,4,3.86813186813187,91,3.86813186813187,70,3.91428571428571,210,3.6370979269552,32123,3.8695652173913,46,3.92222835079978,123,3.78333333333333,60,Pittsburgh,8n--xRBQ9eLDi0vpQ5fGFQ,Phoenix
_qaXe-B5yEEL3L5dKJ5qSw,kR92Dbu3jwrODAhATsZ_3g,2,3.47222222222222,36,3.47222222222222,46,4.28428093645485,299,3.71001498308872,18742,4.0625,16,4.12631578947368,34,4.17647058823529,17,Las Vegas,CRa4i13Jd2TIAY7M2CIxXQ,Phoenix
_qfmTmlDPkTfBo9aiDHdVA,iMFJhOX9-1Mtg_GX_mUO8w,4,3.78947368421053,38,3.78947368421053,99,4.1021897810219,137,3.73161054509949,61098,3.75,4,3.7797619047619,34,3.94117647058824,17,Charlotte,9WVTPO5iMaDv1LgNBoFO5A,Las Vegas
_qPB5jhDI_VBneA4B_F3wg,U02Ds6t6XBh5G345Hc6tUA,3,3.70175438596491,57,3.70175438596491,10,3.17647058823529,34,3.81676598881631,3914,3.79310344827586,29,3.81634615384615,66,3.66666666666667,21,Las Vegas,mbJCCaGu3BU9MuGUiG0pRA,Phoenix
_QTgV7ZzIvYW1nbERU5l7g,RFD9YIpaeGLxzmUIGOJbWA,4,4.54545454545455,11,4.54545454545455,6,4.36842105263158,19,3.80988039607006,3473,5,3,2.5,4,5,2,Charlotte,lkDwfUOqWL6vmx7JFHcbSQ,Phoenix
_qu9ViOfSERHWjqnd066Yw,O1NBNVfXWmk3CvszAhOEoQ,4,4.07407407407407,27,4.07407407407407,37,4.38235294117647,136,3.76313288901309,6251,4,10,4.04166666666667,20,4.14285714285714,7,Las Vegas,uh8VYJuokQfjA-0CHUwQbg,Phoenix
_rOH_ZnGw7NFijxdacwkcg,0udEgNqy5rLR5pZ4kD19Og,5,3.16666666666667,6,3.16666666666667,34,4.12785388127854,219,3.81676598881631,3914,3.5,4,4.25,5,3.5,4,Phoenix,kPGD-jpMEtc0hx0KQPlsfA,Las Vegas
_rP4Un9VaN4JOXrr0038AA,sgOA7pPBH7we9YLiqslyWQ,3,4.04347826086957,23,4.04347826086957,13,3.08552631578947,152,3.7596248078094,6475,3.91666666666667,12,4.125,18,4.04347826086957,0,Las Vegas,tR_395VZaCpbS9pg2fwyPg,Phoenix
_RS_yDmqzcRn5fE--G1G_g,prL6S0P__VGn3iXc-TSlpA,2,3.71428571428571,7,3.71428571428571,34,4.11585365853659,164,3.70132151554963,56295,4,2,3.9,8,3.71428571428571,0,Las Vegas,naKn3CysPZRXViQT2zBl6g,Phoenix
_RZX3E78biVfKDvVzkgqGw,mQUC-ATrFuMQSaDQb93Pug,2,3,26,3,21,3.59615384615385,52,3.56753810114261,17050,3,0,2.52631578947368,22,3.05882352941176,17,Phoenix,cczkG0Lp_p_XOrzkk2sYfg,Las Vegas
_S7K6NXO6ar0nhLdzQrguA,QbmcCE_cLq4WO8ZMKImaLw,4,3.94117647058824,17,3.94117647058824,1928,3.875,2600,3.79607907670085,32855,4.18181818181818,11,4.63888888888889,14,3.85714285714286,7,Las Vegas,z2aIK__6KMpQBx1czvv8BA,Phoenix
_sED73HjKjec0O2HpyVBuw,yJDSMugu_Pom3pJE8MRrJA,4,2.875,8,2.875,492,2.98055555555556,720,3.64576949351135,61912,3.8,5,2.9,6,4,4,Las Vegas,APfyUI-KCL9R_kfrPQ2ukA,Phoenix
_Sk2Us05PyWr2MrHBNqhgg,foDMwBRGJvKw791v0AT7OA,4,2.9375,16,2.9375,230,4.31590909090909,440,3.68201006889636,29474,2.9375,0,2.4,10,1.5,2,Las Vegas,US8Oy4U3pZMenIAORHTSew,Madison
_SkOtScV0V5pfAqHQLZRxQ,GRVod03GfpFD5Kk_5jmsog,2,3.09090909090909,11,3.09090909090909,5,2.92307692307692,13,3.64459241323648,1086,3.09090909090909,0,3.75,4,3.5,2,Phoenix,iNwiH26CwnwdoVdoWqasxw,Las Vegas
_TcT1nIFKSvTNML6CIFxlg,VbI_ryrGPdNRaDrYRJGMiA,5,4.09090909090909,11,4.09090909090909,36,4.51263537906137,277,3.81660893405111,13935,4.33333333333333,6,2.21428571428571,7,5,1,Las Vegas,aaSJX3xMUPYT7UJOxhsdJw,Phoenix
_tDpHpxEAe8h6y3bw1gdqg,bCRrLdBLel3y73tA8w6C3Q,2,3.83333333333333,18,3.83333333333333,316,2.64238410596026,453,3.62060278310669,6971,3,1,3.94117647058824,27,3.6,10,Las Vegas,hYph1O9SCO3B5tFmqzdOSA,Phoenix
_tesdPTOFgQ1K6C_8vvRDA,lAher1puKzN9r3LALx-JqQ,4,3.26666666666667,15,3.26666666666667,110,4.33916849015317,457,3.82111025509511,5376,3.26666666666667,0,3.26666666666667,0,3.26666666666667,0,Las Vegas,i0MZiMWK3X57vnLbmHMnuA,Charlotte
_TOWmamfbAmvx-xYPh-jlg,5DilfgFM7DJDG8Bws05sFA,3,3.84615384615385,13,3.84615384615385,46,3.10344827586207,58,3.96910347847848,1464,3.8,5,3.41666666666667,8,3.8,5,Las Vegas,FUCVObAQOIv105RrZCwlAw,Phoenix
_TUGDKiBbc2T0-K_G0nVdw,m6l-NYfSXe1nqxZShVstIg,1,4.69230769230769,13,4.69230769230769,34,2.17021276595745,47,3.56753810114261,17050,4.69230769230769,0,4.65,15,4.75,8,Las Vegas,PY_BOIHNK1tPu2kgHCifOA,Phoenix
_Ty9YI1X6vRW-zTicNnBBA,05tazaFQt1EnQ_Gk_1AFyg,2,3.5,4,3.5,417,3.82244556113903,597,3.64384440723614,51546,4,3,1.33333333333333,3,3.5,2,Las Vegas,ILKFM0KRn25Kop2Hn7Kj9g,Phoenix
_UCNraMlDW--oGAuiqODwA,WhBxWYRj6rycigYqdXY9cA,5,3.92857142857143,28,3.92857142857143,252,3.79241071428571,448,3.69902272610542,72350,3.83333333333333,18,4.1006216006216,41,3.83333333333333,18,Madison,KHoRjtpoRx-AdbpoKp3LUA,Las Vegas
_uLPrbD5gRJl9hFrVkJFFg,FV16IeXJp2W6pnghTz2FAw,2,3.25925925925926,27,3.25925925925926,798,3.40736196319018,1630,3.70848319353025,9340,3,20,1.60869565217391,23,3.11111111111111,18,Las Vegas,zZxr7X10CDThXZbnkLmNVA,Phoenix
_umd0U5i_wn2-4IZ5TZztw,2riuRJvaVmZHwsSpKrMvaA,5,3.77777777777778,9,3.77777777777778,1,2.04545454545455,22,3.80524971706236,13327,3.77777777777778,0,1.91666666666667,6,3.6,5,Phoenix,zdRpvMXO4Un5seS_zBLUyA,Las Vegas
_Us2UJGNF45ykbTYs18XgQ,0K634ehk41ZRc4kj3NTAEQ,5,3.70588235294118,17,3.70588235294118,88,3.66558441558442,308,3.79163516863121,16770,4.3,10,3.46666666666667,19,4.33333333333333,6,Phoenix,kRmaFiORts8V3WLFXAUokw,Las Vegas
_uSi1CD2FAiEdcv75BQfWg,abXdTFbY9nPGyslSp8GlgQ,3,4.26666666666667,15,4.26666666666667,74,4.03555555555556,225,3.72073976939334,18654,4.26666666666667,0,2.21428571428571,7,4.26666666666667,0,Las Vegas,7lbcfuoR5IQY_eMZJ41ozA,Phoenix
_UWKkz9dTM6ntfd1QY6-Sw,JRzrqJmsQ5AZ4bMQLUfyHg,5,3.15625,32,3.15625,29,4,199,3.67721728482949,29952,3.27272727272727,11,2.6969696969697,26,3.05882352941176,17,Phoenix,8GccAq9PTpIWlp0gnCHoRQ,Pittsburgh
_V-DpjRbUc5kZsDFphKJUA,gRx81xfSAoT-fNYIqBYolA,5,4.25,16,4.25,239,4.06456953642384,604,3.59865729110066,6273,4.15384615384615,13,4.30952380952381,27,4.3,10,Charlotte,HPYCmfwFHOEIfdr-FaYiNA,Phoenix
_VFaJtipWOkJwVUv1YjeNw,8zL3V6rmFKBess3bxPLAoQ,3,4.13333333333333,30,4.13333333333333,643,3.3708281829419,809,3.64505573601118,39557,4.3125,16,4.02777777777778,27,4.13333333333333,15,Las Vegas,mUUy72UfqmFj_krWclKELw,Phoenix
_VJ0AoagID4wqsb3JQg4Sw,hAgtic2abji61215w8_OVw,4,4.21428571428571,126,4.21428571428571,23,3.65104166666667,192,3.58988407645175,72021,4.10606060606061,66,4.33,77,4.16949152542373,59,Las Vegas,WxeD74JGiwjljzHndYSvmw,Phoenix
_vmlByX1yB2rrTP28jwqaw,4bEjOyTaDG24SY5TxsaUNQ,4,3.54545454545455,11,3.54545454545455,3315,4.15079529022929,4841,3.8025234670635,20711,3,1,2.44444444444444,12,3.8,5,Las Vegas,vrFuer-guQYHBgPFMJUN5A,Phoenix
_voBLG_f8wYeyAY8F727Vw,ar90fbRbQtiyZLtwjwwXUg,5,3.26315789473684,19,3.26315789473684,39,3.84516129032258,155,3.76725680063894,12424,3.26315789473684,0,3.57142857142857,22,4,1,Phoenix,XediMkkz14eyXz19vJeE1w,Las Vegas
_VpCE5Y2ThBMMy4tAJdbDw,kAXwEMkpcKMObw45QJGqnw,2,3.36842105263158,19,3.36842105263158,232,3.1606648199446,361,3.56753810114261,17050,3.36842105263158,0,3.425,31,3.5,10,Las Vegas,kZ3eUPndC0gCXbTtcY-WFw,Pittsburgh
_vt_Szo41KCxPzceBpJ0VA,QbmcCE_cLq4WO8ZMKImaLw,4,4,19,4,1928,3.875,2600,3.79607907670085,32855,4.09090909090909,11,4.22222222222222,15,4.1,10,Las Vegas,xTvXFCriArW4BEMDQvWDng,Phoenix
_w0fFTImS-QxZxgXnl098A,AwQwf4mbaJfE4F5Tk2KQRg,5,3.7906976744186,43,3.7906976744186,10,3.6304347826087,46,3.63729804299616,79841,3.7906976744186,0,3.59514170040486,45,3.7,20,Pittsburgh,wjb38S00seazA_JmghN1tw,Charlotte
_W1c9DHhqyG_5FvjAqUW9Q,2e2e7WgqU1BnpxmQL5jbfw,5,3.50793650793651,63,3.50793650793651,3094,4.28699551569507,3791,3.82744293524137,10017,3.25,20,3.18571428571429,47,3.5,8,Las Vegas,pkgYy4PBrVCT6H0sILmTvA,Phoenix
_w1dm_qb3jSBiONxCw9z1w,s5-VDvUqyYnD8RG3LPqnbQ,4,2.5,6,2.5,503,3.5981228668942,1172,3.8228969819746,12535,1.5,2,1.4,5,2.5,0,Las Vegas,FP2csF_6gJBfrMuasQYOpQ,Phoenix
_wUASTAS637KXMC3TC5e0A,Xc8QYWMnGd0KkkJw4CL8-A,5,4.6,5,4.6,202,2.79556650246305,406,3.60425343724692,13764,4.6,0,2.16666666666667,3,4.33333333333333,3,Las Vegas,CvBSDsFHEKT0kIusiggy7g,Phoenix
_WwUt5cBVo6Nm2Tw9NTWvA,3w5gd4EuSc75UKYMJiNUPA,4,3.77777777777778,54,3.77777777777778,357,3.74458874458874,462,3.65704422178441,23283,4,1,3.76785714285714,40,3.77777777777778,0,Las Vegas,XZuMpc6E9RqZX4HXtmlr-g,Charlotte
_X1H0_KvCb33uLYCeNivJg,gfdRSaGFthB2HiIVSA1raA,1,3.93181818181818,132,3.93181818181818,54,3.62790697674419,129,3.82234603927166,25187,3.89655172413793,58,2.71212121212121,68,3.93181818181818,44,Las Vegas,C5hDZleIfHtcXS9p4ZYBuA,Phoenix
_XH-omP7KzWC0vCvn14x_A,HsAYzU2-Z_vZAaRqHbcP8g,5,3.53846153846154,26,3.53846153846154,79,4.10236220472441,254,3.81676598881631,3914,3.69230769230769,13,3.66137566137566,29,3.25,12,Las Vegas,coVx1HqVwOwFl9mrkYBvAg,Phoenix
_XL3yRQw_2IfL6Q61pl1GA,zt1TpTuJ6y9n551sw9TaEg,4,3.28571428571429,21,3.28571428571429,3005,3.75176194205168,3831,3.41433734466583,2554,3.75,4,3.1875,18,3.28571428571429,0,Las Vegas,r8xfTpifZ7gP5Cd5CSQaIQ,Phoenix
_Y9Hb0Y71DRY2r_MWwBIJg,AG3jFaQcABSFF-ry3l5t5g,1,2.45454545454545,11,2.45454545454545,52,2.51807228915663,83,3.69551041587665,15456,2.45454545454545,0,1.08333333333333,6,1.75,4,Las Vegas,I19ABygyXgOuCSaBKQhQDQ,Phoenix
_yNb1NVigA2DFpC7HxVV1Q,xgK6AAhJ-cYBUCSaLzgTuw,4,3.96296296296296,27,3.96296296296296,46,3.6797385620915,153,3.8228969819746,12535,3.96296296296296,0,4.07142857142857,14,4.18181818181818,11,Pittsburgh,vtNbl9jTi-AgyVJy76pGzA,Las Vegas
_YuXKwIZwFLQ68CNVb-AUw,vSf0pqvaLp5sVSjJPeOqqQ,3,3.20754716981132,53,3.20754716981132,662,3.62061855670103,970,3.65525027849223,48489,3.4,20,3.28240740740741,66,3.125,24,Las Vegas,L_1ldS4LQxCt7cVN1tfWAQ,Pittsburgh
_yyIYs6sujsPJB7wO2EvDg,upEYCgGGZOuTvwzqnKZK5g,4,3.375,72,3.375,74,3.09782608695652,184,3.64384440723614,51546,3.55555555555556,45,3.01530612244898,53,3.42857142857143,42,Las Vegas,IajbWwj6l-KHrfSEwZBLgw,Phoenix
_zNBPhwBlDs8JSxyIDerQg,GVbH-lCr1b122ouFueNihw,4,4.33333333333333,18,4.33333333333333,20,3,39,3.640799031477,263,4.5,10,4.71428571428571,16,4.33333333333333,3,Las Vegas,ZVknD9b5zcj_IL-2wtYwxw,Phoenix
_ZTov1z8MSCMnjFfF7E1ZA,1hTBIFVqHfI1hRpdS8iIgg,4,3.87826086956522,115,3.87826086956522,30,3.625,176,3.81647596792733,27804,4,15,3.87977296181631,159,3.76923076923077,65,Phoenix,CD2126M9pqK80sAPY0Wu_w,Las Vegas
-_0Zgl076MbcU-ReyZNZKA,88CNSyeoKhGn1x0SHvz8Ig,5,3.65333333333333,225,3.65333333333333,244,3.65615141955836,317,3.79707301356934,19953,3.6,110,3.73348035284683,231,4.5,14,Las Vegas,kG8jkVFgOAOq6Ht6RvAjEQ,Phoenix
-_NXFsdxeM50VJAeT6s9YQ,s8NoNszuW8_CSFQjLApRuQ,5,3.19444444444444,108,3.19444444444444,31,4.00980392156863,102,3.82181226926865,12652,3.1063829787234,47,3.28603896103896,147,3,10,Las Vegas,Xm8HXE1JHqscXe5BKf0GFQ,Phoenix
-_rMlJBrlzqjVb8mWdVWug,1U1GRksKXF7q8FKcW0e5VQ,5,4,19,4,493,4.36488169364882,803,3.76725680063894,12424,3.75,4,4,30,5,1,Las Vegas,sBqEuMZAa6XXGNzfM4ogyA,Phoenix
-0_9D2wzD6ZqoYkfrTZF3w,CKhtiDFAfr31jQIJrpehuw,5,3.8,20,3.8,41,4.44480519480519,308,3.66401908983262,8332,3.63636363636364,11,1.9,15,3.66666666666667,3,Phoenix,kFlz4l2MyEAKrQz0CCYqIg,Las Vegas
-0hY0KhwQRiSL6Kvvp4PCw,DUnvDvY-jdG2H_Nqae3mWA,5,4.47058823529412,17,4.47058823529412,58,4.16326530612245,98,3.83167022694366,9232,4.85714285714286,7,4,16,4.4,10,Montreal,Pqt_YcXdtNdil5lWfiPJrw,Phoenix
-0jUdYr7jwJjCtEH_Bn6Iw,H6CJflwclNpttYrtsBMsVg,4,3.27659574468085,47,3.27659574468085,455,3.51136363636364,616,3.79289597396427,26186,3.27659574468085,0,3.525,21,3.27659574468085,0,Las Vegas,07pUh-U0FXJ9XYhQbZoJIQ,Phoenix
-0T2loomBnxOR-fAvNO_Ug,ZP6qFq7LUh6Tr7WHPoOW6g,5,4.6,5,4.6,370,4.18563432835821,1072,3.79607907670085,32855,4.6,0,1.44444444444444,3,4.5,2,Las Vegas,4OW9AXAxMl2jiCmS3YBTLA,Phoenix
-1D7f0xTYOsdA0YBEqyfag,FDfK4HygC_P-Idoy_K8PKQ,4,3.26315789473684,19,3.26315789473684,114,3.37931034482759,145,3.64576949351135,61912,3.66666666666667,6,3.4984126984127,15,3.75,4,Las Vegas,JT28a-5t7AIAglOSUbdFEQ,Charlotte
-1ExdTjOot6HCSWb2tG3CA,9SrR4mkEsyimsimrc-vP4w,4,3.66666666666667,12,3.66666666666667,100,3.05882352941176,136,3.56753810114261,17050,3.57142857142857,7,1.75,6,3.5,6,Las Vegas,Fs8RZvjJpA6njxZ5WbFVPw,Phoenix
-1ktLU3i1NsX4XDm2F8u8g,pi6eN2zM9VAR4RjAoFSqzg,3,4.18181818181818,11,4.18181818181818,37,3.72868217054264,129,3.74968914697181,7678,4.18181818181818,0,4.22916666666667,11,4.5,4,Madison,mdj7NcteXxBaRMLUtXWmIg,Las Vegas
-1vsHMSYuv-IE-dFT6f4HA,YeDYa6tYL16CyqYvUVOtLw,2,3.5609756097561,41,3.5609756097561,29,2.54954954954955,111,3.67732231250752,68879,3.75,16,3.50740740740741,35,3.64285714285714,14,Phoenix,NJr3BrZmavIuzKxE5W-aoQ,Las Vegas
-21Zff4XdRpBFaCb_ze0sw,8Z3jgKCdfp57PvT1AFOWtg,4,4.66666666666667,12,4.66666666666667,96,4.22321428571429,224,3.9592031043094,5728,4.66666666666667,0,4.8,15,5,1,Las Vegas,hcpEWVuP0Kfhz1EHtU-gXg,Phoenix
-3iaADgtXS7G4zdTgnsXeA,KIn7cdF9NCjhYF6SfFFUVQ,3,3.41176470588235,34,3.41176470588235,139,3.17840375586854,213,3.41433734466583,2554,3.36,25,3.33908045977011,32,3.45454545454545,22,Las Vegas,Ek_t82OUnerdlO0D-GVcxA,Phoenix
-4uewoUGdiKJZwBC8jpWew,XDYnLQC8ViZejuCDp4eCwg,5,3.3448275862069,58,3.3448275862069,512,3.96116504854369,721,3.74284788908983,6590,3.3448275862069,0,3.68157181571816,68,3.3448275862069,0,Las Vegas,hjPDVLfQsghAHJv6jogDDA,Phoenix
-4zV2tGn3Mi0Z1DYWnuwqw,zt1TpTuJ6y9n551sw9TaEg,3,3.484375,64,3.484375,3005,3.75176194205168,3831,3.41433734466583,2554,4,2,3.52340425531915,52,4,1,Las Vegas,FEJt4rZgikhJqPXnnyld_Q,Phoenix
-5bdZaGsD6SIYpl6NfhCfw,9oImwXLAn-DFppBrfbmkLg,5,3.9,10,3.9,94,4.11475409836066,183,3.78678090543876,6233,3.9,0,3.67857142857143,11,3.9,0,Pittsburgh,IODaFywdVYc5Zeaqrl2SeA,Phoenix
-5t2ds60N9T6xPy2sxWwjQ,VnTREYYq-cquQ3f2re8iBg,4,3.33333333333333,60,3.33333333333333,103,4.08823529411765,136,3.62060278310669,6971,3,1,3.36904761904762,19,3.125,8,Las Vegas,6KFUMZeNmbNt1GIh6UdRzw,Montreal
-5Vf0g-gkREjvR63hDQcsg,cMvN1j-LK64zqmT4vnl8NA,4,4,22,4,580,3.0951821386604,851,3.64313717280281,22300,4.5,2,4.28571428571429,23,3.875,8,Las Vegas,VBrGyYgMR_Jye_LQHGaWDQ,Phoenix
-5Zjny3mc5QgCcxBV6vLXw,BFZHdg2TRrgw56CyqkSryA,2,3.42105263157895,19,3.42105263157895,16,3.56521739130435,161,3.65925480380758,15329,3.55555555555556,9,3.65811965811966,22,3.5,12,Phoenix,Zq08BRGciAp-cGfgfdWU1A,Charlotte
-6j8u8TbHMdZQfzS0tfpRg,Gvw2ewUbqq7PWkxKwjqifA,5,4,3,4,257,4.17513134851138,571,3.79707301356934,19953,4,0,4.5,4,5,1,Las Vegas,9SIznijYQXf8zBPYT1wnTQ,Phoenix
-6TlZ5mOGo5TDLXtNUew0g,sIyHTizqAiGu12XMLX3N3g,4,3.24324324324324,37,3.24324324324324,2658,3.89440654843111,3665,3.41433734466583,2554,3.2,25,3.84259259259259,29,4,1,Las Vegas,r2x_cvgM5hNwXj8pbbDV6A,Phoenix
-7GltQskyqKaWDK6oJY2tg,GK2l8kqPJu9Byk-c1D0-aA,4,3.375,8,3.375,52,4.2421052631579,190,3.69444515611801,67044,2,1,1.6875,8,3.375,8,Charlotte,y0StpDYShZqxGZQkTKg2ow,Phoenix
-7iAohWNcW5oBVyneX8DCg,_tkAI5Q5XQSfgbqJzDKSDQ,4,3.96428571428571,28,3.96428571428571,82,2.89473684210526,209,3.63074730310159,40252,3.77777777777778,18,3.93602693602694,38,3.625,16,Phoenix,8eNAX2Zi12pSdKbQg0IEEQ,Las Vegas
-7JzLeKAo5hMIU0Y_dv-TQ,xnRljkaR6zaVTpLYolQteg,3,3.71428571428571,7,3.71428571428571,289,3.44208037825059,423,3.56753810114261,17050,3.6,5,3.58333333333333,10,3.6,5,Las Vegas,ZoiKCnVfSQOAGvRIg_Ykaw,Phoenix
-86FKsyZEl66keKTLQG1pw,rfDTJLEwZZ2EGOZiTDdqQA,4,3.83333333333333,18,3.83333333333333,483,3.88757396449704,676,3.69231653819411,63607,4,2,3.82857142857143,24,3.83333333333333,0,Las Vegas,saiZmxzBIowJbMgPBW1Now,Phoenix
-8bHxOHq4F3Ygwt24QfrHQ,QXnWy1Jk8VfmG4RDW9MqTg,2,3.5,20,3.5,6,2.72,25,3.58842231794119,30814,3,2,1.5,2,3.5,0,Las Vegas,SuYl5TQjNJPag_TYj5UiBQ,Montreal
-8lWc9qJKpPBNJcRjHl5qA,LTMEAdWM4m5tIDCSrkALIg,1,2.81578947368421,38,2.81578947368421,157,2.72774869109948,191,3.8924975412955,2369,2.70588235294118,17,2.62980769230769,37,2.71428571428571,21,Las Vegas,GlyZqaff1iXpY91JH9gYcA,Phoenix
-8pKfk7Xs1A1UPoXG2PgTg,RE3xkxkjmHQIARrLSIeerg,5,4.26229508196721,61,4.26229508196721,315,3.71890547263682,402,3.56753810114261,17050,4.54545454545455,11,4.34920634920635,49,4.46153846153846,39,Las Vegas,DQURv5CKj7iRdiXyS_Eikw,Phoenix
-8UcY8fX3jB79uN96lRGcA,evBLcF71f_zB5LOTKzFdsw,3,3.37254901960784,51,3.37254901960784,14,2.35714285714286,42,3.8228969819746,12535,3.37254901960784,0,3.45955882352941,50,3.15384615384615,26,Pittsburgh,m7p1TgA7mqDNOI_6utxv1g,Las Vegas
-9hVgT3xPPYI8DF-3FHdQg,E7suHPqErWxNpcKA9PCSHQ,3,3.81818181818182,11,3.81818181818182,19,3.22641509433962,53,3.81676598881631,3914,3.4,5,2.96428571428571,9,5,1,Madison,03ms0m5uG4eTmQKVuTLtFA,Pittsburgh
-9t0RxKzHoYO6aNuvh347g,lqx--hrRwe0oK6WnFYNXlg,4,3.60416666666667,48,3.60416666666667,69,3.81917808219178,365,3.71498443681091,51722,4,4,3.63301282051282,55,4.4,5,Las Vegas,dUrVJl5qi2CJWff7s8HJNw,Phoenix
-A2hFIg_-RiwoDDq2TKqJQ,ZP6qFq7LUh6Tr7WHPoOW6g,5,3.47747747747748,111,3.47747747747748,370,4.18563432835821,1072,3.79607907670085,32855,3.66666666666667,9,3.54247104247104,100,3.67924528301887,53,Las Vegas,o2CGc1kQHEFkYOECM3NFdg,Phoenix
-alg8NMJCUfx-fCW_tbmhg,k8Vih-WEeO5Jmilhbm2xmg,2,3.43023255813953,86,3.43023255813953,71,3.50666666666667,150,3.69275954022408,70673,3.54054054054054,37,3.86159844054581,79,3.46341463414634,41,Pittsburgh,Rg4gzsz3w00vRlIOXcGUIA,Phoenix
-Bbov5IL0EtgQ5MaMxfOlw,AisKSJwsP9a6bq_N7EiFZA,5,3.81818181818182,11,3.81818181818182,144,4.1042471042471,259,3.71498443681091,51722,3,1,3,3,3,2,Montreal,xjymRHQ7OAbd-ZajBtSUmw,Waterloo
-C2Tkw4pa8VVRQR4aY8C-A,CZjcFdvJhksq9dy58NVEzw,3,3.57692307692308,26,3.57692307692308,2096,3.5347721822542,2502,3.70292644826087,22507,3.57692307692308,0,2,2,3.57692307692308,0,Las Vegas,V7y2Px-Njt3FfXem9JPcxg,Waterloo
-cDUMoCtS1ZtYSxjWEmuNQ,tcphcsPONrP82kUyvcELoA,3,3.55769230769231,156,3.55769230769231,463,3.43079584775086,578,3.62060278310669,6971,3.54716981132075,53,3.41094590319519,138,3.50617283950617,81,Las Vegas,vUBWg3dXVCDWvbGwWLrpbw,Phoenix
-cE5IUN8aQM-JBSX3b5ZXg,FudNA-KYx-QKaeyghJoPAg,5,5,2,5,80,2.80555555555556,144,3.62156283005976,7762,5,0,5,2,5,1,Las Vegas,6I9KmwCVY3tly_0-xzL0NA,Phoenix
